Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Kommune,Lat,Lon,Sjøtemperatur
8,2017,25835,FLATØYFLU,0.06,0.63,0.3,AUSTEVOLL,60.15603,5.2315,5.7
8,2017,30176,FLEHAMMER,0.01,0.06,0,STEIGEN,67.7292,15.44432,2.4
8,2017,29296,FLEINA,,,,GILDESKÅL,67.0951,13.87522,
8,2017,13494,FLERENGSTRAND,,,,VIKNA,64.91637,11.25113,
8,2017,12407,FLESA,,,,HITRA,63.645,8.879483,
8,2017,11355,FLESEN,,,,TORSKEN,69.24668,17.02568,4.2
8,2017,25895,FLORNES,0.13,0.11,0.01,TYSNES,59.89098,5.665983,5.9
8,2017,29876,FLOTAREN,0,0.05,0,FLATANGER,64.52398,10.76167,4.5
8,2017,21335,FLOTENESET,0.43,1.39,1.98,HØYANGER,61.1936,5.801617,7.5
8,2017,21055,FOLDØY Ø,0,0.36,0.06,SULDAL,59.33748,5.987767,4.2
8,2017,35597,FOLLESØY,0.08,0.05,0.05,SKJERVØY,69.91572,20.60142,3.2
8,2017,16939,FORNES,,,,LØDINGEN,68.41048,15.43543,
8,2017,33697,FORRAHAMMAREN,,,,SNILLFJORD,63.35043,9.23325,
8,2017,19278,FORSÅSTORVIKA,,,,TYSFJORD,68.17072,16.15323,
8,2017,10880,FORVIK,,,,VEVELSTAD,65.72324,12.47532,
8,2017,11893,FOSSÅ,0.12,0.68,0.31,HJELMELAND,59.2699,6.14295,4.5
8,2017,26935,FROVÅGNESET,0.32,0.78,0.28,TRANØY,69.06865,17.06145,3.7
8,2017,31437,FUGLÅSEN,0.29,0.56,0.08,SMØLA,63.44715,8.167767,6.2
8,2017,19115,FUGLØYA S,,,,SNILLFJORD,63.46068,9.1444,
8,2017,11736,FUREHOLMEN S,,,,SOLUND,61.05608,4.867017,
8,2017,22015,FURENESET,0.08,0.39,0.77,SOLUND,61.16562,5.052417,6.36
8,2017,11814,FUREVIKA,,,,FJALER,61.30595,5.072183,
8,2017,13669,FURNESET,0.09,0.32,0.09,VESTNES,62.6461,7.101183,5.7
8,2017,13058,FUSAVIKA,,,,FUSA,60.20763,5.613817,
8,2017,10747,FUTNES,,,,KARLSØY,69.95137,19.58787,
8,2017,13874,FYLLINGSNES S,0.3,3.2,7.47,LINDÅS,60.5821,5.4001,6.14
8,2017,12891,GAGNAT,,,,GJEMNES,62.93255,8.0981,
8,2017,31297,GAMMELVEGGEN,,,,NARVIK,68.48615,17.33933,
8,2017,11193,GAMSKJÆRAN,,,,VESTVÅGØY,68.11055,13.74305,
8,2017,12078,GANGDAL,0.13,0.33,0.73,JONDAL,60.21593,6.156667,4
8,2017,11667,GARDSKRÅNESET,,,,ØYGARDEN,60.5399,4.904617,
8,2017,10317,GARVIK,,,,ASKVOLL,61.32008,4.978967,
8,2017,12396,GÅSHOLMEN,,,,FRØYA,63.66595,8.441398,
8,2017,13021,GAUSTAD,0,0,0,EIDE,62.9839,7.329667,6
8,2017,34217,GAVELN,,,,BRØNNØY,65.51103,12.52398,
8,2017,11198,GEITERØYA I,,,,VESTVÅGØY,68.09026,13.73562,
8,2017,26335,GEITHOLMEN,,,,VIKNA,64.79955,11.02593,
8,2017,31357,GEITRYGGEN,,,,NÆRØY,64.75085,11.18903,
8,2017,34357,GISLØY NØ,0.3,0.3,0.05,ØKSNES,68.97054,15.26478,5.3
8,2017,20897,GISLØY S,,,,ØKSNES,68.94144,15.30745,
8,2017,11530,GISSØYSUNDET S,0.35,0.43,0.07,BØMLO,59.62358,5.160067,5.4
8,2017,24315,GJÆSINGEN,0.22,0.28,0,ÅFJORD,64.11761,9.981417,5.8
8,2017,13036,GJENGANE,0.41,2.3,0.23,AUSTEVOLL,60.07152,5.306383,5.5
8,2017,25695,GJERDE,,,,ULSTEIN,62.25998,5.929183,
8,2017,33617,GJERDE,0.07,0.22,0.03,AURE,63.29962,8.4183,5.8
8,2017,10324,GJERDEVIKSFLUA,,,,FUSA,60.22308,5.641167,
8,2017,12714,GJERDINGA,,,,NÆRØY,64.9464,11.4623,
8,2017,13852,GJERMUNDNES,0.04,0.26,0.1,VESTNES,62.6275,7.192817,5.7
8,2017,20276,GJERMUNDNESHOLMENE,,,,VESTNES,62.63468,7.1385,
8,2017,31717,GJERSET V,0.2,0.62,0.08,HARAM,62.53023,6.428783,6.1
8,2017,11365,GJERVIKA,0.34,0.22,0.01,TRANØY,69.05032,16.88727,3.8
8,2017,10754,GLIMBUKTA,,,,KARLSØY,69.83302,19.36147,
8,2017,10734,GOURTESJOUKA,,,,GAIVUOTNA-KÅFJORD,69.57835,20.51043,3.4
8,2017,34617,GRÅØYA,,,,SMØLA,63.47635,7.951517,
8,2017,32037,GRASHOLMAN,,,,LURØY,66.34873,12.77942,8.2
8,2017,11690,GRASHOLMEN,,,,RADØY,60.59577,5.159717,
8,2017,11907,GRÅTNES,0.22,0.45,0.08,FORSAND,58.87195,6.123217,4.8
8,2017,11657,GRÅVIKA,0.28,3.05,2.85,GULEN,60.86178,4.934883,6.3
8,2017,32917,GREGUSVIKA,,,,IBESTAD,68.81875,17.34635,
8,2017,11559,GRIMSHOLMEN,,,,SVEIO,59.65735,5.404167,
8,2017,11771,GRISHOLMSUNDET,0.11,0.57,0.16,FEDJE,60.79272,4.693633,6.01
8,2017,12435,GRØTTINGSØY,,,,FRØYA,63.87968,8.543767,
8,2017,29096,GRØTTØY,,,,HADSEL,68.44508,14.81938,
8,2017,17177,GRUNNENESET,,,,BREMANGER,61.89385,5.34825,
8,2017,24615,GRUNNSØYA,,,,FLORA,61.68468,4.915333,
8,2017,33597,GRYTØYRAHOLMEN,,,,FJALER,61.29278,5.014117,
8,2017,12265,GUDMUNDSET,1.05,2.33,0.85,SKODJE,62.45375,6.601283,4.8
8,2017,10318,GULESTØ,0.08,0.33,0.01,BREMANGER,61.75802,5.069883,5.74
8,2017,24735,GULHOLMEN,0.22,1.31,0.9,OS I HORDALAND,60.1282,5.400467,5.9
8,2017,33357,GULLKLAKKEN,0,0,0,SMØLA,63.47922,7.999867,5
8,2017,12789,GUNNARØYA,,,,SNILLFJORD,63.56948,9.467983,
8,2017,32317,GURIØYNA,,,,ASKVOLL,61.29792,4.66045,5.6
8,2017,33757,HÅBRANDEN,,,,FRØYA,63.94257,9.131917,
8,2017,29697,HAFSMO,0.22,0.5,0.05,SNILLFJORD,63.3667,9.245217,5.7
8,2017,19995,HAGAHAMMAREN,,,,AURE,63.13777,8.03015,
8,2017,22095,HÅGARDSNESET,0.03,0.7,0.57,KVINNHERAD,59.9844,5.929967,6.6
8,2017,16755,HAGEBERG,0.45,2.68,1.11,FITJAR,59.94422,5.434733,5.77
8,2017,13949,HAGEBERGAN,0.13,0.67,0,SKJERVØY,69.97912,21.02718,3.3
8,2017,13886,HALLARØY V,0.28,0.3,0.04,FRØYA,63.99812,9.129283,5.6
8,2017,36737,HALLSTEINHAMN I,,,,BODØ,67.4421,14.71295,
8,2017,11318,HALLVARDØY,0.23,0.38,0.08,LØDINGEN,68.37497,15.31733,3.61
8,2017,36937,HALLVARDSØYA,,,,TRANØY,69.15137,16.90653,
8,2017,18639,HALSAVIKA,0.05,0.4,0.16,TYSVÆR,59.39232,5.883333,5.46
8,2017,12895,HALSBUKTA,,,,TINGVOLL,63.07769,8.143622,
8,2017,18717,HAMMARVIKA,,,,GILDESKÅL,67.13229,14.31318,
8,2017,13592,HAMMER,0.45,0.5,0,STEIGEN,67.95877,15.17167,2.6
8,2017,13996,HAMNEFJORD,,,,HAMMERFEST,70.57534,23.03444,
8,2017,10783,HAMNEIDET,,,,NORDREISA,69.93111,20.95543,
8,2017,31577,HANEHOLMEN,0.14,0.34,0.01,GLOPPEN,61.84045,6.10055,8
8,2017,31897,HÅØYA,,,,HITRA,63.46562,8.727233,
8,2017,12011,HÅØYA NØ,,,,TYSVÆR,59.29042,5.6765,
8,2017,36617,HARBAKHOLMEN,,,,VIKNA,64.95332,11.19572,
8,2017,11643,HATLEM Ø,0.32,0.9,1.08,HYLLESTAD,61.20092,5.262117,7.7
8,2017,11511,HATTASTEINEN,,,,BØMLO,59.62627,5.250717,
8,2017,26615,HAUG,0.05,0.24,0.04,KVÆFJORD,68.76693,16.06485,4.48
8,2017,36178,HAUKØYA Ø,,,,SKJERVØY,70.04613,21.28203,
8,2017,30257,HAUSAN,,,,HEMNE,63.45838,8.955683,
8,2017,11740,HAVERØY,,,,FJELL,60.40477,4.93995,
8,2017,24035,HÅVIKVÅGEN S,0.12,0.35,0.7,FUSA,60.16983,5.69645,15.9
8,2017,36778,HAVSTEIN SØR,,,,DØNNA,66.16405,12.40077,
8,2017,13273,HAVSTEINSUNDET,,,,FLATANGER,64.5518,10.88465,
8,2017,30897,HAVSUNDET,,,,BJUGN,63.79953,9.440667,5.4
8,2017,12896,HEGERBERGTRØA,,,,TINGVOLL,62.88393,8.149917,
8,2017,13503,HEGGVIKA,0.02,0.03,0.03,HITRA,63.6106,9.050733,6.5
8,2017,10425,HEGGVIKA,0,0,0,BINDAL,65.12658,12.07198,6.4
8,2017,13838,HEGNES,0.28,1.05,0,FJALER,61.35633,5.284667,6.5
8,2017,32737,HELDALEN,,,,VESTVÅGØY,68.10022,13.62033,
8,2017,13782,HELGENESHAMN,0.23,0.39,0.03,HADSEL,68.49158,15.2339,4.28
8,2017,11969,HELGØY,,,,FINNØY,59.22662,5.853783,
8,2017,11783,HELLA,,,,ASKVOLL,61.40663,5.080817,
8,2017,10194,HELLAREN,,,,MIDSUND,62.73583,6.74745,
8,2017,14679,HELLFJORDEN,,,,BØ I NORDLAND,68.66825,14.80025,
8,2017,12590,HELLIGHOLMEN,,,,VIKNA,64.83839,10.66552,
8,2017,12398,HELSØYA,,,,HITRA,63.54533,8.383092,
8,2017,27376,HENDNESET,,,,AVERØY,63.0573,7.5142,
8,2017,11920,HERØY,0.17,1,0.19,VINDAFJORD,59.4664,6.0262,5.02
8,2017,22596,HESBYGRUNNEN,0.27,5.43,1.43,FINNØY,59.19442,5.800183,4.7
8,2017,21957,HESJEHOLMEN,,,,BALLANGEN,68.40231,16.85927,
8,2017,13235,HESSVIK,0.08,0.48,0.23,KVINNHERAD,60.12793,6.149933,6.4
8,2017,18015,HESTABYNESET,0.06,1.31,0.53,TYSNES,59.95402,5.451667,5.3
8,2017,13119,HESTEN,,,,ALTA,70.23785,23.4112,3.1
8,2017,21235,HESTENESET,,,,FLORA,61.60225,5.03515,
8,2017,13006,HESTHOLMEN N,,,,GILDESKÅL,67.14678,14.01653,
8,2017,14136,HESTHOLMEN Ø,0.12,0.35,0.05,KVITSØY,59.06152,5.445683,5.8
8,2017,26815,HESTØY,,,,HERØY I NORDLAND,66.00055,12.26717,
8,2017,34677,HESTØYA,0.5,1.34,0.99,SMØLA,63.3095,8.115567,5.1
8,2017,26955,HETTANESET,,,,VINDAFJORD,59.45863,5.8491,
8,2017,33797,HIDLEKJERRINGA,0.78,1.97,0.2,STRAND,59.06728,5.839383,5.86
8,2017,34017,HILBÅAN,0.12,0.6,0.17,HITRA,63.6686,8.844717,6.5
8,2017,31177,HILDERKLEIVA,,,,KVÆFJORD,68.78005,16.0978,
8,2017,10300,HILLERSVIK,,,,SVEIO,59.6084,5.311917,
8,2017,10410,HINDHOLMEN,,,,NÆRØY,64.77393,11.44087,
8,2017,12036,HISDALEN,,,,KVINNHERAD,60.12612,5.9305,
8,2017,10291,HISKHOLMEN,0.07,0.18,0.16,BØMLO,59.72663,5.145617,5.7
8,2017,13643,HJARTHOLM,0.15,1,1.07,GULEN,61.03512,5.33105,6.6
8,2017,32417,HJARTHOLMOSEN,,,,AUSTEVOLL,60.00458,5.227917,
8,2017,15655,HJARTØY N,0.31,0.89,0,NESNA,66.23579,12.70997,4.5
8,2017,13931,HJARTØY Ø,0.17,0.45,0.02,STEIGEN,67.6562,15.11857,3.6
8,2017,10808,HJELLBERGET,0,0,0,KVÆNANGEN,69.9116,21.59717,3.73
8,2017,10576,HJELNES,,,,KVÆNANGEN,70.06378,21.90345,
8,2017,12483,HJORTHOLMAN,,,,SMØLA,63.45773,7.8561,
8,2017,31257,HJORTHOLMAN 2,,,,SMØLA,63.4621,7.856233,
8,2017,35197,HJORTØYA,,,,VIKNA,64.9848,11.13547,
8,2017,33957,HOFSØYA,0.12,0.65,0.15,FRØYA,63.72217,8.913317,6.1
8,2017,10536,HØGHOLMEN,,,,HARSTAD,69.03105,16.48192,
8,2017,12871,HOGSNES,0.03,0.12,0.08,AVERØY,63.09303,7.675883,5.8
8,2017,30377,HOGSNESET N,0.03,0.03,0.05,AVERØY,63.09993,7.670267,5.8
8,2017,17176,HOLANDSELV,0.05,0.1,0.05,KVÆFJORD,68.69912,15.97893,4.51
8,2017,11571,HOLEVIK,,,,BØMLO,59.77658,5.321817,
8,2017,12035,HONDSKÅR,,,,KVINNHERAD,60.10687,5.939133,
8,2017,12897,HONNHAMMARVIKA,0.18,0.63,0.17,TINGVOLL,62.86337,8.157583,5.6
8,2017,32757,HORGEFJORDEN,0.22,2.9,0.18,AUSTEVOLL,60.10083,5.117067,5.82
8,2017,10518,HORSVÅGEN,0,0.01,0,HAMARØY,68.02078,15.30238,3.2
8,2017,33218,HOSENØYAN,0.38,0.2,0,ÅFJORD,64.08518,9.884683,5.5
8,2017,13337,HOVDENAKKEN,,,,LEBESBY,70.81175,27.50033,3.9
8,2017,12890,HØYBUVIKA,0.04,0.22,0.06,GJEMNES,62.9563,8.049217,4.7
8,2017,13784,HØYDALSVIKA,,,,ØKSNES,68.93615,15.02237,
8,2017,13231,HØYLANDSSUND,,,,KVINNHERAD,59.77755,5.8298,
8,2017,19939,HØYSTEINEN,0.28,0.41,0.01,KVINNHERAD,60.15742,6.050117,6.13
8,2017,11786,HØYVIKA,,,,ASKVOLL,61.37412,4.963683,
8,2017,21715,HUKEN,,,,LENVIK,69.50706,17.90588,
8,2017,21516,HULLØYHAMN Ø,,,,TYSFJORD,68.05714,16.20447,
8,2017,25235,HUMULEN,0.43,0.65,0.03,VIKNA,64.94605,11.37247,5.6
8,2017,10796,HUNDBERGAN,,,,LOPPA,70.19289,21.81905,
8,2017,32777,HUNDBERGAN,,,,LENVIK,69.55688,17.61055,
8,2017,27856,HUNDHOLMEN,,,,FAUSKE,67.26553,15.12518,
8,2017,11897,HUNDSNES,,,,HJELMELAND,59.22098,6.11915,
8,2017,21016,HUSFJORD,0.01,0.09,0,HAMMERFEST,70.54951,22.95588,4.2
8,2017,34397,HYSENESET,0.08,1.02,0,GULEN,60.86148,4.964867,6
8,2017,11251,HYSJORDA,,,,BØ I NORDLAND,68.78958,14.627,
8,2017,18936,IGERØY Ø,0,0,0,VEGA,65.68622,12.13853,4.3
8,2017,27095,IHLHOLMEN,,,,VINDAFJORD,59.7215,5.586633,
8,2017,12397,ILSØYA,,,,FRØYA,63.66418,8.431683,
8,2017,10240,ILSØYA Ø,,,,HITRA,63.65197,8.88687,
8,2017,12115,ILSVÅG,,,,VINDAFJORD,59.51703,5.81015,
8,2017,29756,INDRE BRINGENES,0.01,0.04,0.19,BERG,69.48227,17.57155,3.7
8,2017,10768,INDRE KÅRVIK I,,,,TROMSØ,69.8674,18.91857,
8,2017,33057,INDRE LOKKARFJORD,,,,ALTA,70.21558,22.62658,
8,2017,13236,INDRE OPPEDAL,0.1,0.29,0.39,GULEN,61.06788,5.563833,6.67
8,2017,12599,INDRE SKJERVØY,0.4,0.59,0.03,OSEN,64.2858,10.30905,5.8
8,2017,11957,INDRE SLETTAVIKNESET,,,,SANDNES,58.9542,5.943617,
8,2017,11405,INNERBROKLØYSA,0,0,0,SORTLAND,68.63071,15.48332,3.4
8,2017,12634,INNERNESSET,,,,FLATANGER,64.46735,10.73542,
8,2017,13654,INSTEFJORD,,,,GULEN,60.98783,5.483183,
8,2017,12224,ISANE,0.08,0.03,0,BREMANGER,61.87653,5.722767,7.2
8,2017,24295,ISBERGAN,1.57,2.18,0,MELØY,66.81468,13.67818,5
8,2017,10876,ISTERVIKA,0.01,0,0,BRØNNØY,65.44688,12.56175,4.53
8,2017,14245,JAKOBSTEINSVIKA,0.13,0.33,0.01,LEKA,65.11265,11.79287,4.94
8,2017,36137,JEKTEBERGET,,,,IBESTAD,68.85322,17.06575,
8,2017,19977,JEKTHOLMEN,0,0.17,0.05,ÅFJORD,63.99495,9.928317,4
8,2017,11269,JEKTVIKA I,0.14,0.54,0,SØRFOLD,67.53132,15.44357,4.81
8,2017,10885,JEKTVIKA II,,,,SØMNA,65.31274,12.4022,
8,2017,27176,JENNSKARBOTN,,,,BØ I NORDLAND,68.78313,14.64353,
8,2017,33197,JERNELVA,,,,KVALSUND,70.44928,23.63865,
8,2017,26495,JEVIK,,,,BALLANGEN,68.41264,16.52693,
8,2017,11665,JIBBERSHOLMANE,0.03,0.44,0.18,RADØY,60.75253,4.884617,7
8,2017,30036,JØRSTADSKJERA,0.18,0.55,0.23,FINNØY,59.29632,5.936933,5.4
8,2017,25736,JOSOMMARSET,0.95,1.35,0.05,TYSFJORD,67.92365,16.21152,4.5
8,2017,13783,JURNESET,,,,ØKSNES,68.89767,15.0063,
8,2017,11225,JUVÅGEN,0.1,0.1,0,ØKSNES,68.91838,14.98118,4.6
8,2017,12260,JUVIKA,,,,MIDSUND,62.66477,6.696767,
8,2017,29656,JUVIKA,,,,SOLUND,61.10477,5.018483,
8,2017,13242,JUVIKA B,0.08,0.49,0,BREMANGER,61.89568,5.6331,7.56
8,2017,15657,KÅGEN,0.22,0.18,0.28,SKJERVØY,69.94662,20.75277,3.4
8,2017,12348,KÅHOLMEN,0,0.01,0,HITRA,63.61718,8.994133,6.8
8,2017,10511,KALDHAMMAREN Ø,,,,ØKSNES,68.86595,14.99655,
8,2017,13220,KALHAG,0.3,0.93,0.07,STRAND,58.97472,5.93595,14.9
8,2017,22915,KALSØYFLU,0.11,0.72,0.39,AUSTEVOLL,60.03818,5.114417,6
8,2017,34797,KALVHAGAN II,,,,NÆRØY,64.95078,12.0567,
8,2017,27996,KALVHODET,,,,VÅGAN,68.33881,15.23658,
8,2017,36217,KALVHYLLA,,,,VEVELSTAD,65.74827,12.54053,
8,2017,29576,KALVIK,,,,SØRFOLD,67.51317,15.57043,
8,2017,15118,KALVØYA,0.14,0.25,0.01,LURØY,66.39365,12.79975,5
8,2017,12371,KALVØYA,,,,HITRA,63.65148,8.7472,
8,2017,10087,KALVØYA N,0.15,0.15,0.16,ASKVOLL,61.31937,4.707167,7
8,2017,31517,KAMHOLMEN,,,,FRØYA,63.76242,8.882933,
8,2017,10759,KARANES,,,,KARLSØY,70.06638,19.30532,
8,2017,36817,KARISKJÆRET,,,,BODØ,67.38345,14.38197,
8,2017,10560,KÅRVIK,,,,TROMSØ,69.86523,18.92509,
8,2017,10804,KARVIKA,,,,KVÆNANGEN,69.85198,21.82898,3.82
8,2017,31757,KASTEBERGET,0.37,0.68,0,IBESTAD,68.79125,16.91402,3.8
8,2017,16281,KASTEVIKA,,,,BØMLO,59.89542,5.103917,
8,2017,14042,KATTHOLMEN,,,,FRØYA,63.87097,8.679017,
8,2017,12872,KATTHOLMEN,0,0.01,0.08,KRISTIANSUND,63.05533,7.695317,5.6
8,2017,30437,KATTHOLMEN II,,,,FRØYA,63.8661,8.675683,
8,2017,16736,KÅVIKA,,,,SKJERVØY,69.95783,20.69315,
8,2017,28976,KELVESTEINEN,,,,FJELL,60.4029,5.063717,
8,2017,13225,KILANESET,0.08,0.28,0.01,SULDAL,59.31335,6.2672,5.1
8,2017,31477,KILAVÅGEN SJØ,,,,SULDAL,59.318,6.287483,8
8,2017,13279,KILVÅGEN Y,,,,VEVELSTAD,65.70821,12.58882,
8,2017,13297,KINES,0.13,0.04,0,SØRFOLD,67.44881,15.48797,4.76
8,2017,12660,KIPHOLMEN,3.08,6.4,0.57,NÆRØY,64.79387,11.68953,5.05
8,2017,31917,KIRKENESET,,,,HAMMERFEST,70.71336,23.82743,
8,2017,13573,KISTVIKA,0.03,0.05,0.03,HEMNE,63.38117,9.164317,6.1
8,2017,11913,KJEAHOLA,0.07,1.12,0.2,FINNØY,59.2933,6.0729,4.6
8,2017,33577,KJEHOLMEN II,,,,FARSUND,58.06008,6.885683,3.8
8,2017,23755,KJEIPRØD,0.08,0.15,0,LAVANGEN,68.78529,17.64295,4
8,2017,11173,KJELDBERGVIKA,,,,VÅGAN,68.22117,14.5218,
8,2017,13687,KJELDHOLMEN,,,,VIKNA,64.96554,11.17046,
8,2017,10409,KJELNESET,0.16,0.9,0.52,FOSNES,64.64391,11.38852,5.6
8,2017,13009,KJEØYA N,,,,VESTVÅGØY,68.08683,13.58528,
8,2017,11652,KJEPPEVIKHOLMEN,0.63,2.73,1.27,MELAND,60.54283,5.0378,7
8,2017,18275,KJERINGÅ,,,,FINNØY,59.19205,5.870067,
8,2017,36297,KJERINGEHOLMEN,,,,ASKVOLL,61.38997,4.98405,
8,2017,11112,KJERKVIKA,0,0.02,0,GILDESKÅL,67.10786,14.26898,4.5
8,2017,11689,KJERRINGNESET,0.4,2,0.28,GULEN,60.96018,5.106783,6.3
8,2017,12294,KJERSTAD,,,,HARAM,62.62237,6.224883,
8,2017,26135,KJØRSVIKGRUNN,,,,HEMNE,63.45757,9.076,
8,2017,27015,KJØSEN,0,0,0,LOPPA,70.14118,22.24503,4.2
8,2017,32257,KJØTTA V,0.01,0.1,0,HARSTAD,68.8658,16.67022,4.1
8,2017,32577,KLAMMERHOLMEN,,,,AUSTEVOLL,60.08165,5.168567,
8,2017,10723,KLAUVNES,,,,SKJERVØY,69.89972,20.7343,
8,2017,24455,KLAVELANDET,0.04,0.19,0.08,FLORA,61.60395,5.186533,6.4
8,2017,10828,KLEPPENES N,,,,HAMMERFEST,70.53805,23.55853,
8,2017,12215,KLEPPENESET,0.05,0.25,0,GLOPPEN,61.78593,5.977233,8.8
8,2017,10206,KLEVEN,,,,AVERØY,63.0693,7.60185,
8,2017,36037,KLIPEN,0.28,0.53,0,LEIRFJORD,66.1336,12.85198,5.6
8,2017,29476,KLOKKARDALEN,0.05,0.1,0,TROMSØ,69.70953,18.36398,3.8
8,2017,10724,KLOKKSTEIN,,,,NORDREISA,69.81612,20.71782,
8,2017,33998,KLUBBEN,,,,HASVIK,70.66345,22.62173,
8,2017,12980,KLUBBEN,0,0.8,0.4,SOLUND,61.17572,5.0051,6.69
8,2017,19755,KLUBBEN,0.01,0.03,0,SØMNA,65.3523,12.43795,6.56
8,2017,11829,KLUBBENES,,,,ASKVOLL,61.3208,4.94105,
8,2017,13339,KLUNGERVIKNESET,0.42,1.87,0.35,BØMLO,59.74668,5.3424,5.7
8,2017,18755,KLUNGSET,,,,NÆRØY,64.74997,11.39418,
8,2017,11534,KLUNGSHOLMEN,0.2,0.45,0.05,BØMLO,59.59678,5.161567,5.8
8,2017,11763,KNAPPEN,,,,ØYGARDEN,60.5735,4.818517,
8,2017,13567,KNAPPEN SOLHEIM,0,0,0,MASFJORDEN,60.88533,5.4616,6.2
8,2017,10113,KOBBAVIKA,0.08,2.15,0.2,FINNØY,59.12232,5.934433,3.14
8,2017,32598,KOKELV,0.06,0.07,0.22,KVALSUND,70.6381,24.5791,4.2
8,2017,13764,KOKVIKA,0.16,0.24,0,LURØY,66.41282,12.95687,5.2
8,2017,11575,KOLØY N,0.4,2.48,0.12,FITJAR,59.8616,5.288267,6.26
8,2017,11201,KOLVIKODDEN Ø,,,,VESTVÅGØY,68.08817,13.68965,
8,2017,29557,KOMAGNES,0.15,0.23,0,KVALSUND,70.482,23.63353,4.2
8,2017,12841,KORMESET,,,,RAUMA,62.61562,7.2765,
8,2017,12855,KORNSTAD,0.02,0.07,0.01,AVERØY,62.96038,7.45015,6.3
8,2017,19195,KORSHOLMAN,,,,HITRA,63.59722,8.51575,5.3
8,2017,36797,KORSNES,,,,KARLSØY,69.98692,19.93163,
8,2017,20316,KORSNES,0.02,0.13,0,HADSEL,68.33148,14.94822,2.6
8,2017,10224,KORSNESET,0.07,0.18,0.03,HALSA,63.14268,8.225383,6.3
8,2017,32097,KORSNESET 2,0.08,0.13,0.08,HALSA,63.14123,8.21375,6.3
8,2017,11809,KRABBESTIG,0.1,3.1,0.03,VÅGSØY,61.89457,5.0616,6.76
8,2017,30297,KRABBHOLMEN,0.07,0.15,0.02,ÅFJORD,63.94438,9.880667,5.1
8,2017,33177,KRABBHOLMEN II,0.04,0.28,0.08,ÅFJORD,63.94,9.886633,5.4
8,2017,13803,KRÆMARVIKA,,,,TROMSØ,69.69965,18.6517,
8,2017,12476,KRÅKA NØ,,,,SMØLA,63.47682,8.060967,
8,2017,34037,KRÅKÅSEN,,,,STEIGEN,67.73985,14.89682,
8,2017,11719,KRÅKENES,0.03,0.43,1.4,SOLUND,61.05835,4.921317,6.1
8,2017,10614,KRÅKEVIK,0.12,0.1,0.12,ALTA,70.26347,23.3193,3.6
8,2017,21676,KRÅKHOLMEN,0.08,0.19,0.13,FLATANGER,64.60212,10.85345,4.8
8,2017,12239,KRÅKNES,0.4,1.36,0.31,AUKRA,62.83145,6.962733,5.51
8,2017,25935,KRÅKØY SLAKTERI,,,,ROAN,64.14815,10.15912,
8,2017,12652,KRÅKØYA,0.35,1.44,0.1,VIKNA,65.00378,11.04237,4.7
8,2017,14040,KRIGSHOLMEN,0.07,0.73,0.23,AUSTEVOLL,60.08138,5.124117,7
8,2017,11633,KROSSHOLMEN,0.19,0.46,0.15,BØMLO,59.7879,5.100533,6
8,2017,14681,KUNAKKEN,,,,VÅGAN,68.30505,15.13407,
8,2017,13222,KUNES,0.08,0.89,0.26,FINNØY,59.21137,5.9532,4.2
8,2017,13595,KUNESET,,,,SORTLAND,68.71447,15.03483,
8,2017,32518,KUØYNA,0.18,2.35,1.02,GULEN,60.99698,4.897467,5.8
8,2017,10837,KUVIKA,,,,HAMMERFEST,70.66644,23.16433,
8,2017,32657,KVALNESBUKTA,,,,BODØ,67.23898,14.8369,
8,2017,18217,KVALØY Ø,0.32,0.97,0.26,KARMØY,59.39663,5.171083,6
8,2017,22775,KVALØYA,,,,VIKNA,65.00191,11.05862,
8,2017,19356,KVALROSSKJÆRET,0.03,0.1,0.07,FLATANGER,64.53883,10.87705,4.8
8,2017,11074,KVALVIKA,,,,RØDØY,66.66908,13.39163,
8,2017,13831,KVAMME,0.38,1.08,1.15,OSTERØY,60.51833,5.3811,6.5
8,2017,12213,KVANGARDSNES,,,,VOLDA,62.14532,5.94545,
8,2017,20576,KVANNTONESET,,,,LAVANGEN,68.81237,17.52025,
8,2017,21337,KVEITHOLMEN,,,,LURØY,66.3242,12.64758,10
8,2017,35377,KVEITSKJERET,,,,FRØYA,63.82503,8.444633,
8,2017,15860,KVENBUKTA V,,,,TORSKEN,69.23299,17.08938,3.8
8,2017,32217,KVERNANESET,,,,SVEIO,59.68532,5.4311,
8,2017,24975,KVERNAVIKA,,,,TYSNES,60.06928,5.351183,
8,2017,28196,KVERNES,,,,BALLANGEN,68.39288,16.91392,
8,2017,11714,KVERNHUSVIKA,0.49,3.49,1.65,SOLUND,61.0678,4.94225,6.1
8,2017,10041,KVIKSHOLMEN,0.28,3.33,1,AUSTEVOLL,60.05432,5.090733,6
8,2017,36457,KVINGRA,,,,LEKA,65.20317,11.569,
8,2017,35997,KVITEBERG,,,,KVÆNANGEN,69.95387,21.88035,3.5
8,2017,13813,KVITELV,,,,LEBESBY,70.62917,27.12332,
8,2017,11775,KVITESKJERET,1.05,2.95,0.88,ASKVOLL,61.46782,5.2203,6
8,2017,30216,KVITFLOGET,0.46,0.36,0.01,TRANØY,69.14633,17.64602,3
8,2017,12727,KVITNESET,,,,NÆRØY,64.96803,11.66516,
